2014-12-02 16:05:06.018382	2423763501	正常人办不出这种事儿	4
2014-12-02 16:05:06.466083	1764222885	当时我就震惊了	10
2014-12-02 16:05:06.797864	2430259303	我的前任是个极品	1
2014-12-02 18:05:01.778789	1266321801	姚晨	1
2014-12-02 18:05:02.008622	1191258123	韩寒	0
2014-12-02 18:05:02.172645	1826792401	王思聪	0
2014-12-02 18:05:02.556996	1494848464	宁财神	5
2014-12-02 18:05:02.754134	2123664205	英式没品笑话百科	0
2014-12-02 18:05:03.109152	1788911247	谷大白话	1
2014-12-02 18:05:03.480446	2709577332	Happy张江	2
2014-12-02 18:05:03.640346	3229125510	小野妹子学吐槽	0
2014-12-02 18:05:03.814347	1761179351	留几手	0
2014-12-02 18:05:04.227733	1784473157	中国新闻网	5
2014-12-02 18:05:05.044021	1618051664	头条新闻	6
2014-12-02 18:05:05.463470	1713926427	微博搞笑排行榜	4
2014-12-02 18:05:05.885896	2423763501	正常人办不出这种事儿	5
2014-12-02 18:05:06.352735	1764222885	当时我就震惊了	7
2014-12-02 18:05:06.754720	2430259303	我的前任是个极品	1
2014-12-02 21:05:01.904116	1266321801	姚晨	0
2014-12-02 21:05:02.046522	1191258123	韩寒	0
2014-12-02 21:05:02.251207	1826792401	王思聪	0
2014-12-02 21:05:02.649085	1494848464	宁财神	6
2014-12-02 21:05:02.776416	2123664205	英式没品笑话百科	0
2014-12-02 21:05:03.020845	1788911247	谷大白话	0
2014-12-02 21:05:03.350820	2709577332	Happy张江	6
2014-12-02 21:05:03.746585	3229125510	小野妹子学吐槽	3
2014-12-02 21:05:03.930982	1761179351	留几手	0
2014-12-02 21:05:04.326449	1784473157	中国新闻网	5
2014-12-02 21:05:04.713014	1618051664	头条新闻	5
2014-12-02 21:05:05.105287	1713926427	微博搞笑排行榜	7
2014-12-02 21:05:05.673649	2423763501	正常人办不出这种事儿	6
2014-12-02 21:05:06.146438	1764222885	当时我就震惊了	10
2014-12-02 21:05:06.489030	2430259303	我的前任是个极品	2
2014-12-02 23:05:02.248146	1266321801	姚晨	1
